id,c2_net,c1_net,c3_net,c4_net,c5_net,c6_net,c7_net,cohort,Race,Sex
2901,5,5,5,916,916,unk,unk,2,1,0
2677,3,3,3,916,916,unk,unk,2,1,1
9617,unk,unk,unk,916,916,unk,unk,2,2,0
4659,5,13,13,916,916,unk,unk,2,1,0
2799,916,5,916,916,916,unk,unk,3,1,0
2541,916,802,916,916,916,unk,unk,3,1,1
2710,916,3,916,916,916,unk,unk,3,1,0
2590,916,802,916,916,916,unk,unk,3,3,0
2474,802,702,802,916,916,unk,unk,2,3,1
2778,916,5,916,916,916,unk,unk,3,1,0
2559,916,802,916,916,916,unk,unk,3,unk,1
2565,916,802,916,916,916,unk,unk,3,unk,0
2698,3,3,3,916,916,unk,unk,2,unk,0
2596,916,802,916,916,916,unk,unk,3,3,0
2717,916,3,916,916,916,unk,unk,3,1,0
9019,unk,unk,5,916,916,unk,unk,2,unk,0
9616,unk,unk,unk,916,916,unk,unk,3,1,1
2563,916,802,916,916,916,unk,unk,3,1,1
2523,802,702,802,916,916,unk,unk,2,3,0
2883,916,5,916,916,916,unk,unk,3,unk,0
2786,916,5,916,916,916,unk,unk,3,1,1
2806,5,5,5,916,916,unk,unk,1,1,1
2790,916,5,916,916,916,unk,unk,3,1,0
511,801,701,801,916,916,unk,unk,2,1,1
2697,3,3,3,916,916,unk,unk,2,1,1
2729,916,3,916,916,916,unk,unk,3,1,1
2902,5,5,5,916,916,unk,unk,2,1,1
2904,5,5,5,916,916,unk,unk,2,1,1
2885,5,5,5,916,916,unk,unk,2,1,1
2705,916,3,916,916,916,unk,unk,3,1,0
2776,916,5,916,916,916,unk,unk,3,1,1
2514,802,702,802,916,916,unk,unk,2,3,1
2480,802,702,802,916,916,unk,unk,2,1,0
9615,unk,unk,unk,916,916,unk,unk,3,unk,1
2894,5,5,5,916,916,unk,unk,2,1,1
2867,916,5,916,916,916,unk,unk,3,1,1
2712,916,3,916,916,916,unk,unk,3,1,1
2471,802,702,802,916,916,unk,unk,2,3,1
2511,802,702,802,916,916,unk,unk,2,unk,1
8014,5,unk,5,916,916,unk,unk,2,1,1
9654,unk,unk,unk,916,916,unk,unk,2,unk,1
220,916,801,916,916,916,unk,unk,3,1,0
2873,5,5,5,916,916,unk,unk,2,1,1
2487,802,702,802,916,916,unk,unk,2,1,0
2515,802,702,802,916,916,unk,unk,2,1,0
2572,916,802,916,916,916,unk,unk,3,1,1
2871,916,5,916,916,916,unk,unk,3,1,0
3559,915,806,915,916,916,unk,unk,3,1,1
2473,802,702,802,916,916,unk,unk,2,1,0
2502,802,702,802,916,916,unk,unk,2,1,1
2521,802,702,802,916,916,unk,unk,2,1,0
2797,916,5,916,916,916,unk,unk,3,2,0
2557,916,802,916,916,916,unk,unk,3,3,1
2872,916,5,916,916,916,unk,unk,3,1,1
2881,916,5,916,916,916,unk,unk,3,1,0
2464,802,702,802,916,916,unk,unk,2,3,0
2878,916,5,916,916,916,unk,unk,3,1,1
2583,916,802,916,916,916,unk,unk,3,4,1
2532,802,702,802,916,916,unk,unk,2,3,1
2525,802,702,802,916,916,unk,unk,2,3,0
2680,3,3,3,916,916,unk,unk,2,1,1
2700,3,3,3,916,916,unk,unk,2,1,0
2890,5,5,5,916,916,unk,unk,2,1,1
2683,3,3,3,916,916,unk,unk,2,1,1
2600,916,802,916,916,916,unk,unk,3,1,1
2874,5,5,5,916,916,unk,unk,2,unk,1
2863,5,5,5,916,916,unk,unk,2,1,0
2551,916,802,916,916,916,unk,unk,3,1,0
2497,802,702,802,916,916,unk,unk,2,3,0
2788,916,5,916,916,916,unk,unk,3,1,1
2780,916,5,916,916,916,unk,unk,3,1,0
2869,916,5,916,916,916,unk,unk,3,1,0
2868,5,5,5,916,916,unk,unk,2,1,1
2721,916,3,916,916,916,unk,unk,3,1,1
2860,5,5,5,916,916,unk,unk,2,1,0
2699,3,3,3,916,916,unk,unk,2,1,1
2725,916,3,916,916,916,unk,unk,3,1,0
2493,802,702,802,916,916,unk,unk,2,3,0
2723,916,3,916,916,916,unk,unk,3,1,1
2581,916,802,916,916,916,unk,unk,3,1,0
2688,5,3,5,916,916,unk,unk,2,unk,0
2516,802,702,802,916,916,unk,unk,2,unk,1
2576,916,802,916,916,916,unk,unk,3,2,1
2909,5,5,5,916,916,unk,unk,2,1,1
2880,916,5,916,916,916,unk,unk,3,1,1
2694,3,3,3,916,916,unk,unk,2,unk,0
9663,unk,unk,unk,916,unk,unk,unk,3,unk,0
2507,802,702,802,916,916,unk,unk,2,1,1
2570,916,802,916,916,916,unk,unk,3,1,1
2884,916,5,916,916,916,unk,unk,3,1,0
2695,3,3,3,916,916,unk,unk,2,1,0
2781,916,5,916,916,916,unk,unk,3,1,1
2861,5,5,5,916,916,unk,unk,2,2,1
2771,916,5,916,916,916,unk,unk,3,2,1
8065,802,unk,802,916,916,unk,unk,2,unk,0
8366,916,unk,916,916,916,unk,unk,3,3,0
2501,802,702,802,916,916,unk,unk,2,1,0
2520,5,702,5,916,916,unk,unk,2,1,1
2505,802,702,802,916,916,unk,unk,2,3,1
2718,916,3,916,916,916,unk,unk,3,1,0
2577,916,802,916,916,916,unk,unk,3,1,0
8343,916,unk,916,916,916,unk,unk,3,1,1
8353,916,unk,916,916,916,unk,unk,3,unk,0
9055,unk,unk,916,916,916,unk,unk,3,2,0
9676,unk,unk,unk,916,916,unk,unk,2,unk,1
2682,3,3,3,916,916,unk,unk,2,1,0
2685,3,3,3,916,916,unk,unk,2,1,1
9665,unk,unk,unk,916,916,unk,unk,3,3,1
2468,802,702,802,916,916,unk,unk,2,3,0
2476,802,702,802,916,916,unk,unk,2,1,1
2691,3,3,3,916,916,unk,unk,2,1,1
2586,916,802,916,916,916,unk,unk,3,3,1
2490,802,702,802,916,916,unk,unk,2,2,1
2528,802,702,802,916,916,unk,unk,2,2,0
8062,802,unk,802,916,916,unk,unk,2,2,0
2704,916,3,916,916,916,unk,unk,3,1,0
2536,802,702,802,916,916,unk,unk,2,1,0
2498,802,702,802,916,916,unk,unk,2,2,1
2708,916,3,916,916,916,unk,unk,3,1,1
2792,915,5,915,916,916,unk,unk,3,2,0
2465,802,702,802,916,916,unk,unk,2,3,0
2544,916,802,916,916,916,unk,unk,3,1,1
2578,916,802,916,916,916,unk,unk,3,2,1
2585,916,802,916,916,916,unk,unk,3,1,0
2567,916,802,916,916,916,unk,unk,3,2,1
2539,916,802,916,916,916,unk,unk,3,3,0
2500,802,702,802,916,916,unk,unk,2,3,0
2496,802,702,13,916,unk,unk,unk,2,1,0
2907,5,5,5,916,916,unk,unk,2,2,0
8063,802,unk,13,916,916,unk,unk,2,unk,1
2495,802,702,802,916,916,unk,unk,2,3,0
2899,5,5,5,916,916,unk,unk,2,1,0
2601,916,802,916,916,916,unk,unk,3,3,1
2703,3,3,3,916,916,unk,unk,2,1,0
2913,5,5,5,916,916,unk,unk,2,1,1
2775,916,5,916,916,916,unk,unk,3,2,1
2779,916,5,916,916,916,unk,unk,3,1,1
2591,916,802,916,916,916,unk,unk,3,3,0
2548,916,802,916,916,916,unk,unk,3,3,0
2584,916,802,916,916,916,unk,unk,3,2,1
2879,5,5,5,916,916,unk,unk,2,1,1
2720,916,3,916,916,916,unk,unk,3,1,0
2870,916,5,916,916,916,unk,unk,3,1,1
2485,802,702,802,916,916,unk,unk,2,1,1
9623,unk,unk,unk,916,unk,unk,unk,2,unk,0
2553,916,802,916,916,916,unk,unk,3,3,0
2675,3,3,3,916,916,unk,unk,2,1,1
2864,916,5,916,916,916,unk,unk,3,1,0
2693,3,3,3,916,916,unk,unk,2,1,1
2706,916,3,916,916,916,unk,unk,3,1,1
2866,916,5,916,916,916,unk,unk,3,unk,0
2877,5,5,5,916,916,unk,unk,2,1,0
2724,916,3,916,916,916,unk,unk,3,1,0
8011,3,unk,3,916,916,unk,unk,2,1,0
238,916,801,916,916,916,unk,unk,3,1,0
2599,916,802,916,916,916,unk,unk,3,1,0
2519,802,702,802,916,916,unk,unk,2,1,1
2562,916,802,916,916,916,unk,unk,3,1,0
2859,916,5,916,916,916,unk,unk,3,1,1
9048,unk,unk,916,916,916,unk,unk,3,unk,0
8351,916,unk,916,916,916,unk,unk,3,1,1
2914,5,5,5,916,916,unk,unk,2,1,1
2571,916,802,916,916,916,unk,unk,3,1,1
9668,unk,unk,unk,916,unk,unk,unk,3,unk,0
2479,802,702,802,916,916,unk,unk,2,3,1
2530,802,702,802,916,916,unk,unk,2,1,1
2891,5,5,5,916,916,unk,unk,2,1,0
2865,916,5,916,916,916,unk,unk,3,1,1
2543,916,802,916,916,916,unk,unk,3,1,1
2690,3,3,3,916,916,unk,unk,2,1,1
2506,802,702,802,916,916,unk,unk,2,3,0
2895,5,5,5,916,916,unk,unk,2,1,1
2701,3,3,3,916,916,unk,unk,2,1,1
2494,802,702,802,916,916,unk,unk,2,1,0
2722,916,3,916,916,916,unk,unk,3,1,1
2529,802,702,802,916,916,unk,unk,2,1,0
2715,916,3,916,916,916,unk,unk,3,1,1
2573,916,802,916,916,916,unk,unk,3,1,1
2589,916,802,916,916,916,unk,unk,3,4,1
2587,916,802,916,916,916,unk,unk,3,1,0
2915,5,5,5,916,916,unk,unk,2,1,1
2681,3,3,3,916,916,unk,unk,2,1,0
2546,916,802,916,916,916,unk,unk,3,2,0
2595,916,802,916,916,916,unk,unk,3,unk,0
2561,916,802,916,916,916,unk,unk,3,1,1
2910,5,5,5,916,916,unk,unk,2,2,1
2597,916,802,916,916,916,unk,unk,3,3,0
9666,unk,unk,unk,916,916,unk,unk,3,unk,0
2713,916,3,916,916,916,unk,unk,3,unk,0
2483,802,702,802,916,916,unk,unk,2,1,0
2714,916,3,916,916,916,unk,unk,3,1,0
2478,802,702,802,916,916,unk,unk,2,2,0
9667,unk,unk,unk,916,916,unk,unk,3,1,0
2524,802,702,802,916,916,unk,unk,2,3,0
9614,unk,unk,unk,916,unk,unk,unk,3,unk,1
2510,802,702,802,916,916,unk,unk,2,unk,0
2911,5,5,5,916,916,unk,unk,2,1,0
2560,916,802,916,916,916,unk,unk,3,2,1
2716,916,3,916,916,916,unk,unk,3,1,1
2794,916,5,916,916,916,unk,unk,3,1,0
2598,916,802,916,916,916,unk,unk,3,1,0
2509,802,702,802,916,916,unk,unk,2,1,0
8362,916,unk,916,916,916,unk,unk,3,3,1
2711,916,3,916,916,916,unk,unk,3,1,0
261,916,801,916,916,916,unk,unk,3,2,1
32,916,801,916,916,916,unk,unk,3,1,1
2526,802,702,802,916,916,unk,unk,2,2,0
2537,802,702,802,916,916,unk,unk,2,1,1
2470,801,702,802,916,916,unk,unk,2,3,1
8345,916,unk,916,916,916,unk,unk,3,1,0
8341,916,unk,916,916,916,unk,unk,3,4,0
2472,802,702,802,916,916,unk,unk,2,1,1
2678,3,3,3,916,916,unk,unk,2,1,0
2499,802,702,802,916,916,unk,unk,2,3,0
2542,916,802,916,916,916,unk,unk,3,4,0
2687,3,3,3,916,916,unk,unk,2,1,1
2692,3,3,3,916,916,unk,unk,2,1,0
2545,916,802,916,916,916,unk,unk,3,1,1
2892,5,5,5,916,916,unk,unk,2,1,1
607,916,801,916,916,unk,unk,unk,3,1,1
2512,802,702,802,916,916,unk,unk,2,unk,0
2791,916,5,916,916,916,unk,unk,3,1,1
2522,802,702,802,916,916,unk,unk,2,3,0
3706,916,806,916,916,916,unk,unk,3,2,0
2900,5,5,5,916,916,unk,unk,2,1,1
2462,802,702,802,916,916,unk,unk,2,3,1
2882,916,5,916,916,916,unk,unk,3,1,0
2588,916,802,916,916,916,unk,unk,3,2,0
2504,802,702,802,916,916,unk,unk,2,3,0
2897,5,5,5,916,916,unk,unk,2,unk,1
2513,802,702,802,916,916,unk,unk,2,1,0
2593,916,802,916,916,916,unk,unk,3,1,0
2896,5,5,5,916,916,unk,unk,2,1,1
2855,916,5,916,916,916,unk,unk,3,2,1
2782,916,5,916,916,916,unk,unk,3,1,1
9658,unk,unk,unk,916,916,unk,unk,2,3,1
2594,916,802,916,916,916,unk,unk,3,3,0
2709,916,3,916,916,916,unk,unk,3,1,1
613,917,801,917,917,917,unk,unk,3,1,1
9083,unk,unk,801,917,917,unk,unk,2,1,1
361,801,701,801,917,917,unk,unk,2,1,0
4329,804,704,804,917,917,unk,unk,2,1,1
8425,917,unk,917,917,917,unk,unk,3,4,0
4216,804,704,804,917,917,unk,unk,2,2,1
9148,unk,unk,unk,917,917,unk,unk,2,unk,0
4449,917,804,917,917,917,unk,unk,3,2,1
9193,unk,unk,unk,917,917,unk,unk,2,unk,1
4279,804,704,804,917,917,unk,unk,2,1,1
4465,917,804,917,917,917,unk,unk,3,3,0
4318,804,704,804,917,917,unk,unk,2,1,0
555,801,701,801,917,917,unk,unk,2,1,1
8798,unk,unk,801,917,917,unk,unk,2,4,1
4350,804,704,804,917,917,unk,unk,2,4,0
4161,804,704,804,917,917,unk,unk,2,2,1
1549,804,701,804,917,917,unk,unk,2,1,1
4392,917,804,917,917,917,unk,unk,3,1,0
8041,801,unk,801,917,917,unk,unk,2,4,0
9178,unk,unk,unk,917,917,unk,unk,2,unk,1
381,917,801,917,917,13,unk,unk,3,2,0
574,917,801,917,917,917,unk,unk,3,1,1
4151,804,704,804,917,917,unk,unk,2,1,1
4445,917,804,917,917,unk,unk,unk,3,2,0
580,917,801,917,917,917,unk,unk,3,1,1
4383,917,804,917,917,917,unk,unk,3,1,0
4554,917,804,917,917,917,unk,unk,3,unk,0
166,917,801,917,917,917,unk,unk,3,1,0
4111,804,704,804,917,917,unk,unk,2,1,1
4385,917,804,917,917,917,unk,unk,3,1,0
442,801,701,801,917,917,unk,unk,2,2,0
4256,804,704,804,917,917,unk,unk,2,2,1
4228,804,704,804,917,917,unk,unk,2,1,1
4387,917,804,917,917,917,unk,unk,3,4,0
9116,unk,unk,unk,917,917,unk,unk,3,unk,1
4483,917,804,917,917,917,unk,unk,3,1,0
4268,804,704,804,917,917,unk,unk,2,4,1
8037,801,unk,801,917,917,unk,unk,2,2,1
8448,917,unk,917,917,917,unk,unk,3,1,1
217,917,801,917,917,917,unk,unk,3,1,0
208,801,701,801,917,917,unk,unk,2,1,0
4599,917,804,917,917,917,unk,unk,3,2,1
81,801,701,801,917,917,unk,unk,2,1,1
163,917,801,917,917,917,unk,unk,3,1,0
4474,917,804,917,917,917,unk,unk,3,1,1
147,801,701,801,917,917,unk,unk,2,1,0
616,917,801,917,917,917,unk,unk,3,1,0
522,801,701,801,917,917,unk,unk,2,2,1
4493,917,804,917,917,917,unk,unk,3,2,0
586,917,801,917,917,917,unk,unk,3,1,1
4169,804,704,804,917,917,unk,unk,2,1,0
9121,unk,unk,unk,917,917,unk,unk,3,3,1
4376,804,704,804,917,917,unk,unk,2,unk,0
4255,804,704,804,917,917,unk,unk,2,unk,1
372,917,801,917,917,917,unk,unk,3,3,1
4312,804,704,804,917,917,unk,unk,2,1,1
4235,804,704,804,917,917,unk,unk,2,1,0
4494,917,804,917,917,917,unk,unk,3,1,0
4357,804,704,804,917,917,unk,unk,2,1,1
706,801,701,801,917,917,unk,unk,2,1,1
9195,unk,unk,unk,917,917,unk,unk,3,unk,1
4597,917,804,917,917,917,unk,unk,3,1,0
8278,915,unk,917,917,917,unk,unk,3,1,0
158,917,801,917,917,917,unk,unk,3,1,0
88,801,701,801,917,917,unk,unk,2,2,1
4160,804,704,804,917,917,unk,unk,2,1,0
4251,804,704,804,917,917,unk,unk,2,1,1
8458,917,unk,917,917,917,unk,unk,3,1,0
4625,917,804,917,917,917,unk,unk,3,2,1
9122,unk,unk,unk,917,917,unk,unk,3,unk,0
4364,804,704,804,917,917,unk,unk,2,2,0
8501,917,unk,917,917,917,unk,unk,3,1,1
168,917,801,917,917,917,unk,unk,3,2,1
4127,804,704,804,917,917,unk,unk,2,2,1
4367,804,704,804,917,917,unk,unk,2,1,1
4190,804,704,804,917,917,unk,unk,2,1,1
370,917,801,917,917,917,unk,unk,3,2,0
4382,917,804,917,917,917,unk,unk,3,1,1
4254,804,704,804,917,917,unk,unk,2,2,1
4113,804,704,804,917,917,unk,unk,2,2,1
358,801,701,801,917,917,unk,unk,2,1,0
4259,804,704,804,917,917,unk,unk,2,2,1
8401,804,unk,804,917,917,unk,unk,2,unk,1
4420,917,804,917,917,917,unk,unk,3,4,0
9147,unk,unk,unk,917,917,unk,unk,2,1,0
8367,804,unk,804,917,917,unk,unk,2,1,0
297,801,701,801,917,917,unk,unk,2,1,1
209,801,701,801,917,917,unk,unk,2,1,1
204,801,701,801,917,917,unk,unk,2,2,1
354,801,701,801,917,917,unk,unk,2,1,1
364,801,701,801,917,917,unk,unk,2,1,1
4676,917,13,917,917,917,unk,unk,3,unk,0
4557,917,804,917,917,917,unk,unk,3,3,0
199,801,701,801,917,917,unk,unk,2,4,1
9165,unk,unk,unk,917,917,unk,unk,2,1,0
4303,804,704,804,917,917,unk,unk,2,2,1
8245,806,unk,804,917,917,unk,unk,2,1,0
8510,917,unk,917,917,917,unk,unk,3,2,1
4434,917,804,917,917,917,unk,unk,3,1,0
4325,804,704,804,917,917,unk,unk,2,1,1
254,917,801,917,917,917,unk,unk,3,1,0
8764,13,unk,917,917,917,unk,unk,3,1,0
4506,917,804,917,917,917,unk,unk,3,2,0
9082,unk,unk,917,917,917,unk,unk,3,1,1
4186,804,704,804,917,917,unk,unk,2,1,0
9003,unk,unk,917,917,917,unk,unk,3,1,0
4287,804,704,804,917,917,unk,unk,2,4,0
7738,804,704,804,917,917,unk,unk,2,2,1
4591,917,804,917,917,917,unk,unk,3,4,1
705,801,701,801,917,917,unk,unk,2,1,1
534,801,701,801,917,917,unk,unk,2,1,1
4223,804,704,804,917,917,unk,unk,2,1,0
225,917,801,917,917,917,unk,unk,3,2,0
4661,917,13,917,917,917,unk,unk,3,2,0
353,801,701,801,917,917,unk,unk,2,1,0
4298,804,704,804,917,917,unk,unk,2,2,1
4353,804,704,804,917,917,unk,unk,2,1,1
4605,917,804,917,917,917,unk,unk,3,2,1
599,917,801,917,917,917,unk,unk,3,1,1
8054,801,unk,801,917,917,unk,unk,2,1,1
4236,804,704,804,917,917,unk,unk,2,2,1
215,801,701,801,917,917,unk,unk,2,1,0
4354,804,704,804,917,917,unk,unk,2,1,1
8429,917,unk,917,917,917,unk,unk,3,1,0
4351,804,704,804,917,917,unk,unk,2,4,1
4453,917,804,917,917,917,unk,unk,3,2,1
516,801,701,801,917,917,unk,unk,2,2,1
4472,917,804,917,917,917,unk,unk,3,1,1
8504,917,unk,917,917,917,unk,unk,3,unk,0
4281,804,704,804,917,917,unk,unk,2,4,0
4473,917,804,917,917,917,unk,unk,3,2,1
590,917,801,917,917,917,unk,unk,3,1,1
4340,804,704,804,917,917,unk,unk,2,4,1
715,801,701,801,917,917,unk,unk,2,1,0
248,917,801,917,917,917,unk,unk,3,1,0
4456,917,804,917,917,917,unk,unk,3,2,0
625,917,801,917,917,917,unk,unk,3,2,0
4150,804,704,804,917,917,unk,unk,2,1,1
343,801,701,801,917,917,unk,unk,2,unk,0
4496,917,804,917,917,917,unk,unk,3,1,0
605,917,801,917,917,917,unk,unk,3,1,1
704,801,701,801,917,917,unk,unk,2,2,1
8437,917,unk,917,917,917,unk,unk,3,unk,1
43,917,801,917,917,917,unk,unk,3,1,0
4586,917,804,917,917,917,unk,unk,3,1,1
4213,804,704,804,917,917,unk,unk,2,4,1
298,801,701,801,917,917,unk,unk,2,1,0
4540,917,804,917,917,917,unk,unk,3,1,1
165,917,801,917,917,917,unk,unk,3,unk,0
4252,801,704,801,917,917,unk,unk,2,2,0
9126,unk,unk,unk,917,917,unk,unk,3,1,0
36,917,801,917,917,917,unk,unk,3,1,1
363,801,701,801,917,917,unk,unk,2,2,1
432,801,701,801,917,917,unk,unk,2,1,1
91,801,701,801,917,917,unk,unk,2,1,0
570,917,801,917,917,917,unk,unk,3,1,1
8055,801,unk,801,917,917,unk,unk,2,4,1
4457,917,804,917,917,917,unk,unk,3,1,1
4130,804,704,804,917,917,unk,unk,2,1,1
4166,804,704,804,917,917,unk,unk,2,1,1
537,801,701,801,917,917,unk,unk,2,1,1
4517,917,804,917,917,917,unk,unk,3,2,1
313,801,701,801,917,917,unk,unk,2,1,1
567,917,801,917,917,917,unk,unk,3,1,1
4534,917,804,917,917,917,unk,unk,3,2,1
377,917,801,917,917,917,unk,unk,3,1,0
438,801,701,801,917,917,unk,unk,2,2,1
242,917,801,917,917,917,unk,unk,3,1,0
4264,804,704,804,917,917,unk,unk,2,2,1
4450,917,804,917,917,917,unk,unk,3,1,1
4352,804,704,804,917,917,unk,unk,2,1,0
456,917,801,917,917,917,unk,unk,3,1,1
4469,917,804,917,917,917,unk,unk,3,2,1
4360,804,704,804,917,917,unk,unk,2,unk,0
588,917,801,917,917,917,unk,unk,3,1,1
577,917,801,917,917,917,unk,unk,3,1,1
4497,917,804,917,917,917,unk,unk,3,4,0
4173,804,704,804,917,917,unk,unk,2,2,0
4220,804,704,804,917,917,unk,unk,2,2,1
256,917,801,917,917,917,unk,unk,3,1,0
619,917,801,917,917,917,unk,unk,3,1,0
9134,unk,unk,unk,917,unk,unk,unk,3,unk,0
8431,917,unk,917,917,917,unk,unk,3,1,0
514,801,701,801,917,917,unk,unk,2,2,1
8513,917,unk,917,917,917,unk,unk,3,1,0
311,801,701,801,917,917,unk,unk,2,2,1
4244,804,704,804,917,917,unk,unk,2,2,1
440,801,701,801,917,917,unk,unk,2,1,0
4257,13,13,13,917,917,unk,unk,2,unk,0
218,917,801,917,917,917,unk,unk,3,1,0
25,917,801,917,917,917,unk,unk,3,2,0
4112,804,704,804,917,917,unk,unk,2,1,0
8447,917,unk,917,917,917,unk,unk,3,2,1
521,801,701,801,917,917,unk,unk,2,2,1
292,801,701,801,917,917,unk,unk,2,1,0
4143,804,704,804,917,917,unk,unk,2,1,0
145,801,701,801,917,917,unk,unk,2,1,0
4145,804,704,804,917,917,unk,unk,2,1,0
4393,917,804,917,917,917,unk,unk,3,1,1
8452,917,unk,917,917,917,unk,unk,3,unk,0
8036,801,unk,801,917,917,unk,unk,2,1,0
8049,801,unk,801,917,917,unk,unk,2,1,1
4526,804,804,804,917,917,unk,unk,3,unk,0
37,917,801,917,917,917,unk,unk,3,4,0
4208,804,704,804,917,917,unk,unk,2,2,0
243,917,801,917,917,917,unk,unk,3,1,0
4454,917,804,917,917,unk,unk,unk,3,4,1
4380,917,804,917,917,917,unk,unk,3,3,0
7760,804,704,unk,917,917,unk,unk,2,unk,1
222,917,801,917,917,917,unk,unk,3,2,0
9191,unk,unk,unk,917,917,unk,unk,3,unk,0
4604,917,804,917,917,917,unk,unk,3,1,1
130,801,701,801,917,917,unk,unk,2,1,1
9198,unk,unk,unk,917,917,unk,unk,3,unk,1
4563,917,804,917,917,917,unk,unk,3,1,1
126,801,701,801,917,917,unk,unk,2,1,0
4574,917,804,917,917,917,unk,unk,3,2,0
9684,unk,unk,unk,917,917,unk,unk,2,1,1
9152,unk,unk,unk,917,917,unk,unk,2,1,1
8439,917,unk,917,917,917,unk,unk,3,3,0
551,801,701,801,917,917,unk,unk,2,1,1
4129,804,704,804,917,917,unk,unk,2,1,0
538,801,701,801,917,917,unk,unk,2,1,1
203,801,701,801,917,917,unk,unk,2,1,0
4366,804,704,804,917,917,unk,unk,2,2,1
4322,804,704,804,917,917,unk,unk,2,1,0
34,917,801,917,917,917,unk,unk,3,1,0
347,801,701,801,917,917,unk,unk,2,1,0
4514,917,804,917,917,917,unk,unk,3,2,1
221,917,801,917,917,917,unk,unk,3,1,0
8418,804,unk,804,917,917,unk,unk,2,1,0
8410,804,unk,801,917,917,unk,unk,2,1,1
9156,unk,unk,unk,917,917,unk,unk,2,1,0
303,801,701,801,917,917,unk,unk,2,1,0
4491,917,804,917,917,917,unk,unk,3,2,0
4148,804,704,804,917,917,unk,unk,2,2,0
587,917,801,917,917,917,unk,unk,3,2,1
4396,917,804,917,917,917,unk,unk,3,1,1
444,801,701,801,917,917,unk,unk,2,2,0
4311,804,704,804,917,917,unk,unk,2,1,0
4250,804,704,804,917,917,unk,unk,2,2,0
9188,unk,unk,unk,917,917,unk,unk,2,1,0
350,801,701,801,917,917,unk,unk,2,1,0
4219,804,704,804,917,915,unk,unk,2,1,0
719,801,701,801,917,917,unk,unk,2,1,0
8453,917,unk,917,917,917,unk,unk,3,1,0
38,917,801,917,917,917,unk,unk,3,1,0
9173,unk,unk,unk,917,917,unk,unk,2,unk,0
197,801,701,801,917,917,unk,unk,2,1,0
9040,unk,unk,917,917,917,unk,unk,3,1,0
4603,917,804,917,917,917,unk,unk,3,2,1
135,801,701,801,917,917,unk,unk,2,4,0
9161,unk,unk,unk,917,917,unk,unk,2,1,1
4189,801,704,801,917,917,unk,unk,2,4,1
4231,804,704,804,917,917,unk,unk,2,2,1
441,801,701,801,917,917,unk,unk,2,1,0
4475,917,804,917,917,915,unk,unk,3,1,0
4201,704,704,804,917,917,unk,unk,2,2,1
598,917,801,917,917,917,unk,unk,3,1,1
4427,917,804,917,917,917,unk,unk,3,1,0
8444,917,unk,917,917,917,unk,unk,3,unk,0
4306,804,704,804,917,917,unk,unk,2,2,0
307,801,701,801,917,917,unk,unk,2,1,1
95,801,701,801,917,917,unk,unk,2,1,0
4386,917,804,917,917,917,unk,unk,3,1,1
453,unk,801,unk,917,917,unk,unk,3,2,1
4159,804,704,804,917,917,unk,unk,2,1,1
584,917,801,917,917,917,unk,unk,3,1,1
550,801,701,801,917,917,unk,unk,2,1,1
4327,804,704,804,917,917,unk,unk,2,unk,0
4455,917,804,917,917,917,unk,unk,3,2,1
4518,917,804,917,917,917,unk,unk,3,2,1
8763,13,unk,917,917,917,unk,unk,3,unk,0
4344,804,704,804,917,917,unk,unk,2,1,1
4463,917,804,917,917,917,unk,unk,3,1,1
585,917,801,917,917,917,unk,unk,3,1,1
352,801,701,801,917,917,unk,unk,2,2,0
4245,801,704,801,917,917,unk,unk,2,1,1
4266,804,704,804,917,917,unk,unk,2,2,1
8435,917,unk,917,917,917,unk,unk,3,unk,1
4617,917,804,917,917,917,unk,unk,3,unk,1
9190,unk,unk,unk,917,917,unk,unk,2,unk,1
382,917,801,917,917,917,unk,unk,3,1,0
4485,917,804,917,917,917,unk,unk,3,1,0
4614,917,804,917,917,917,unk,unk,3,2,1
4503,917,804,917,917,917,unk,unk,3,unk,1
4512,917,804,unk,917,unk,unk,unk,3,1,0
4128,804,704,804,917,917,unk,unk,2,3,0
4547,917,804,917,917,917,unk,unk,3,1,0
4553,917,804,917,917,unk,unk,unk,3,1,0
4175,804,704,804,917,917,unk,unk,2,2,1
4442,917,804,917,917,917,unk,unk,3,2,1
545,801,701,801,917,917,unk,unk,2,1,1
4302,804,704,804,917,917,unk,unk,2,2,1
452,916,801,917,917,917,unk,unk,3,1,0
572,917,801,917,917,917,unk,unk,3,1,1
8506,917,unk,917,917,917,unk,unk,3,1,0
302,801,701,801,917,917,unk,unk,2,1,1
4403,917,804,917,917,917,unk,unk,3,1,1
592,917,801,917,917,917,unk,unk,3,1,1
602,917,801,917,917,917,unk,unk,3,1,1
4290,804,704,804,917,917,unk,unk,2,1,0
392,917,801,917,917,917,unk,unk,3,1,0
4400,917,804,917,917,917,unk,unk,3,2,0
4180,804,704,804,917,917,unk,unk,2,1,1
4525,917,804,917,917,917,unk,unk,3,4,1
4558,917,804,917,917,917,unk,unk,3,1,0
4489,917,804,917,917,917,unk,unk,3,1,1
9187,unk,unk,unk,917,917,unk,unk,2,unk,1
4359,804,704,804,917,917,unk,unk,2,2,0
4317,804,704,804,917,917,unk,unk,2,unk,0
4545,917,804,917,917,917,unk,unk,3,1,0
591,917,801,917,917,917,unk,unk,3,1,1
8493,917,unk,917,917,917,unk,unk,3,4,1
125,801,701,801,917,917,unk,unk,2,1,0
